,anchor_left_distance_xl,anchor_right_distance_xl,anchor_left_distance_mn,anchor_right_distance_mn,anchor_left_distance_resnet,anchor_right_distance_resnet
4259,0.82139194,1.084903,1.2660632,1.24106,0.77404994,0.7638586
4260,1.2006874,1.767996,1.1798128,1.5546881,0.90433246,1.7323952
4261,1.2180548,0.9825263,1.2302097,1.0915959,1.1555719,0.9705261
4262,1.6111001,1.1757451,1.6543068,1.1439333,1.6590103,1.1961987
4263,0.966416,1.6625615,1.1811634,1.634969,0.9743917,1.491651
4264,1.09004,1.7780101,0.9989376,1.6530757,1.1345006,1.7312248
4265,1.4449793,1.7557304,1.3258464,1.7334609,1.4379749,1.7190382
4266,0.7933557,1.2986574,1.1307925,1.2098179,0.8372879,1.0497973
4267,1.4697778,0.9882492,1.3527436,0.99832314,1.2436172,0.9389032
4268,1.4632668,1.4055086,1.5300735,1.6144826,1.4475276,1.5697354
4269,1.3613383,1.0470476,1.2106602,1.0947022,0.8797037,0.6379762
4270,1.1778444,1.7395248,1.0918993,1.7507241,1.1710502,1.6765921
4271,1.5714215,0.6941778,1.5712845,0.8846454,1.45236,0.6711519
4272,1.1609797,1.4254378,1.0449427,1.7451462,1.1023984,1.6406512
4273,0.896745,1.8029524,0.87356734,1.6463186,0.889967,1.8126063
4274,1.2940614,1.0045217,1.41824,0.90463275,1.1025449,0.7405385
4275,1.582331,1.0715202,1.2135805,1.0784642,1.4883388,1.0141083
4276,0.8924908,1.101464,0.8415699,0.8910252,0.7647363,1.0966196
4277,1.506743,1.5476326,1.1878215,1.618069,1.2587359,1.1057737
4278,1.3397489,1.7171884,1.5265691,1.7154766,1.2218906,1.6832466
4279,1.191596,1.5582944,1.7611984,1.1370363,1.2543726,0.9666315
4280,1.0746398,1.3527423,1.3025945,1.5005411,0.82877374,1.2134249
4281,1.2271086,1.5810957,1.1104885,1.5558646,1.3609142,1.3716291
4282,1.1694671,1.1712104,1.1065526,1.2725888,0.9861235,0.91535324
4283,1.6814756,1.0917399,1.6277034,1.0744154,1.532173,1.3487992
4284,1.0890905,1.60698,1.129117,1.4640987,0.82941765,1.384433
4285,1.7030916,1.0578886,1.6947999,1.0955325,1.4685061,0.8679833
4286,0.75640565,1.128931,1.1048583,1.3919919,0.6470674,0.74251544
4287,1.4256972,1.2197747,1.5375949,1.1909897,1.2846158,1.2474879
4288,1.6700122,1.5872865,1.7235733,1.6074561,1.6767129,1.7117012
4289,0.97634643,1.7490997,1.1643889,1.7259135,0.6553147,1.78132
4290,1.2874737,1.5818992,1.3065317,1.515778,1.3926934,1.5170431
4291,1.8246992,1.4324025,1.8083206,0.97105676,1.7343793,1.2605544
4292,1.4287996,1.265466,1.2048223,1.1783698,0.96315646,1.401974
4293,1.6856725,1.6256301,1.5721363,1.6658138,1.5325112,1.4090044
4294,1.7291375,1.2179952,1.7864565,1.3025364,1.8296396,1.2713948
4295,1.5854378,1.0179446,1.3536595,1.0127683,1.2763777,0.93647766
4296,1.2878442,1.6236453,1.1040237,1.5461056,1.1791127,1.4872841
4297,0.9449642,1.8157964,1.1673417,1.801438,1.1871716,1.6753733
4298,1.326458,1.6128261,1.3853099,1.5031197,1.1816468,1.4161993
4299,1.6222589,1.1032811,1.547348,1.1642454,1.6516986,1.1894566
4300,1.3027261,1.7976896,1.4739922,1.4930394,1.3389581,1.4896332
4301,1.1768088,0.8152679,1.0697885,1.174643,1.0937548,0.6623397
4302,1.7529011,1.5976882,1.706677,1.3067069,1.7435744,1.6638389
4303,1.034087,1.715454,1.2139084,1.7581857,1.0501636,1.7519546
4304,0.7482889,0.866653,1.0413238,0.9216196,0.92670035,0.8077688
4305,0.9077386,1.3631583,0.8902243,1.2315924,0.9764228,1.3429226
4306,0.75424933,1.5434368,0.97128177,1.4592365,0.51648986,1.5163031
4307,1.0826424,1.5940125,1.1621296,1.6168532,1.2515869,1.518015
4308,0.953695,1.4580784,0.84268504,1.2772146,0.68718445,1.3418839
4309,1.4020976,0.98297095,1.102536,0.92966723,1.2588135,1.0332307
4310,1.1088566,1.335934,1.03429,1.2445706,1.057905,0.9681717
4311,1.7683494,1.272737,1.5151508,1.3146797,1.7252735,1.5302116
4312,1.5770798,1.0837212,1.7100734,0.86047405,1.5525295,0.8384193
4313,1.2435386,1.0501636,0.9286302,1.1740056,1.2769608,1.0307852
4314,1.2503796,1.8138429,1.24223,1.7537677,1.173877,1.7287191
4315,1.2194035,1.7742171,1.1761725,1.7245915,1.0875633,1.6738328
4316,0.99224687,1.3310971,1.1483303,1.6525313,1.1347533,1.2654204
4317,1.5209486,1.7884831,1.414349,1.7643563,1.5159935,1.830092
4318,1.606663,1.8899958,1.5273887,1.7381837,1.5814124,1.8935642
4319,0.97260094,1.1724263,1.0715362,1.3525625,0.8344414,1.3263972
4320,0.9827364,1.7283378,1.0895412,1.7567726,0.7648817,1.673362
4321,1.702853,1.0213504,1.6430161,1.1994587,1.7904763,1.0625987
4322,0.78568465,1.3082603,0.8948499,1.3646988,0.76105666,1.2782078
4323,1.305687,1.0222898,1.5683494,1.0688243,1.3660477,1.1519446
4324,1.683931,1.80795,1.1732382,1.8054194,1.6038212,1.8984296
4325,1.6966189,1.7184286,1.5493534,1.3830004,1.5369595,1.5725472
4326,1.0265484,1.7319914,1.0802544,1.8297174,0.8955905,1.6953311
4327,0.90759206,1.3028321,1.0310997,1.3801165,0.70207345,1.074388
4328,1.1980312,0.84283084,1.0605448,0.9810709,0.97593105,0.7584051
4329,1.5114244,0.91336894,1.5686735,0.9309273,1.4114907,0.8594055
4330,1.6007183,1.2002833,1.6089429,1.0752698,1.708036,1.0716559
4331,0.8902653,1.2546335,0.9474237,1.327397,0.8412853,1.2963569
4332,1.3852379,1.1308404,1.4475235,1.4479551,1.1515734,0.94817066
4333,1.6608132,0.88269675,1.6413401,1.1326296,1.5670938,0.69909155
4334,1.4827682,0.9789895,1.5541638,1.1260078,0.8790093,0.7423692
4335,1.128931,0.966287,1.3919919,1.1436809,0.74251544,0.72354984
4336,0.87324214,1.3594773,1.0807234,1.2846353,0.7173085,1.359759
4337,1.7558265,0.9673224,1.7028346,1.141011,1.7473005,0.98168486
4338,1.0800972,1.4392117,1.104244,1.1949967,1.1298069,1.331655
4339,1.4090892,1.6809055,1.2782044,1.664407,1.7204365,1.7771716
4340,0.8605278,1.5788534,1.1022366,1.6043091,0.851047,1.5505847
4341,0.99170244,1.6283412,1.2053713,1.7131356,0.6531971,1.5486906
4342,1.6325161,1.2073942,1.6835558,1.3089495,1.2011573,1.4983677
4343,1.0809647,1.4569436,1.1356765,1.7343076,0.9766913,1.4726315
4344,1.2721446,1.5435457,1.2132461,1.564216,1.2150822,1.3279173
4345,1.7956449,1.1780322,1.7460881,1.1771488,1.6890229,1.1400671
4346,1.7084675,1.2827379,1.6546912,1.0096921,1.5251458,0.95764244
4347,0.6822964,1.8140284,0.6817719,1.7894847,0.746453,1.825972
4348,1.3717812,1.2732089,1.4321896,1.4322697,1.3022882,1.4283859
4349,1.5557704,0.97093654,1.560396,1.3137614,1.4728708,1.0255696
4350,1.5114317,1.5758672,1.3711481,1.5393858,1.6032213,1.4529321
4351,1.5636795,1.0658089,1.6743793,1.044509,1.5597006,1.0652933
4352,1.0905429,1.4006692,0.9582633,1.2777224,1.0524696,1.2770733
4353,1.2162046,1.6874311,1.3763657,1.6269836,1.0549748,1.602257
4354,1.8090602,1.2009614,1.6873546,1.2251112,1.7300328,1.2206709
4355,1.3537157,1.798769,1.3285185,1.8312086,1.5187515,1.765931
4356,1.6539744,0.8981215,1.582295,1.0794159,1.5245342,0.85047376
4357,1.3127694,1.1938707,1.1730198,1.2082599,1.1979647,0.82476085
4358,1.3578465,1.3074005,1.4847994,1.3499405,1.3443627,1.2718607
4359,1.4373583,1.0655688,1.391022,1.3060685,1.5707844,1.178212
4360,0.9886436,1.6569183,1.027884,1.7104529,0.95852345,1.7419567
4361,1.0633059,1.8978734,1.0036589,1.8031869,0.85992867,1.8756438
4362,1.1042964,0.75755715,1.4680985,0.9604203,0.95452595,0.51336354
4363,1.1268879,1.5708375,0.990803,1.4284304,0.9761456,1.3118242
4364,1.5508357,1.1123798,1.3651342,1.2280967,1.5429789,1.1490576
4365,1.3763683,1.4982061,1.5966481,1.3190929,1.4243839,1.6160542
4366,1.6639721,0.88550216,1.8313961,1.1919925,1.6040164,1.0993009
4367,1.1390541,1.4851766,1.1428533,1.5807785,0.9596241,1.5742601
4368,1.0250473,1.4573224,1.2353785,1.5088274,1.208891,1.4987328
4369,1.8087726,0.9932693,1.8185208,1.108863,1.7667303,0.98430127
4370,1.680904,1.0474507,1.6456153,1.1065302,1.5342928,1.039421
4371,1.6448921,1.2126588,1.4317648,1.241691,1.6861186,1.1937132
4372,1.8685989,1.1216683,1.7918564,1.1805084,1.8884559,0.9647552
4373,1.5314864,1.4547256,1.3752317,1.4624891,1.5773169,1.124038
4374,1.6103522,1.1306981,1.5839117,1.1793228,1.5146348,1.2693042
4375,1.069534,1.629442,0.98909414,1.6871879,1.1706598,1.5848272
4376,1.034711,1.5447814,1.000668,1.6736461,1.0447716,1.3423232
4377,1.3747934,1.1245271,1.1502783,1.0320028,1.2378508,1.1505463
4378,0.99513644,1.7572654,1.0130464,1.553882,0.8914493,1.6942008
4379,1.3504542,1.3819195,1.6619617,1.1331717,1.3194065,1.2577511
4380,1.7269835,1.1602986,1.7538147,1.1961215,1.7723763,1.2770274
4381,1.6455355,1.1357396,1.7535961,1.0259192,1.6586872,1.1551325
4382,0.6967375,1.4842948,0.93074787,1.2416345,0.52150583,1.3642753
4383,1.1486003,1.7543639,1.3912822,1.578732,0.9893714,1.6658924
4384,1.5911396,1.4767879,1.3806002,1.2240696,1.2972906,1.3808498
4385,1.1844677,1.5137908,1.1901941,1.5531179,1.1203778,1.6687098
4386,1.5468829,1.0511044,1.5625759,1.0486461,1.300413,0.9122737
4387,1.211795,1.3401321,1.2993402,1.4918184,0.992502,0.9694424
4388,1.1942546,1.7406845,1.2157645,1.6953816,0.93529487,1.6657816
4389,1.6576973,1.0963318,1.8033186,0.93204886,1.7090777,1.0867486
4390,1.686117,1.2894157,1.5874698,1.4874668,1.7053831,1.2210784
4391,1.0401218,1.8867226,1.3448676,1.6439569,0.9470667,1.7651938
4392,1.1464701,1.7266582,1.0802783,1.477376,0.91337585,1.4380393
4393,1.0576491,1.6160803,1.5643559,1.0536351,1.1584778,1.443754
4394,1.5730315,1.2501144,1.378175,1.1578099,1.6826131,1.2517086
4395,1.4970497,0.97733635,1.5209926,1.0970492,1.4429989,0.9644375
4396,1.7800454,1.2545524,1.724642,0.8193409,1.7347889,1.0439104
4397,1.8268797,1.4810545,1.6362553,1.5622518,1.6570745,1.3951797
4398,1.1984248,1.1100037,1.2816377,1.1461855,1.0156801,0.9955791
4399,1.6789373,1.8982062,1.4308879,1.8882766,1.6191509,1.8731203
4400,1.584871,1.5039907,1.6808431,1.3567795,1.2144076,1.3456354
4401,0.9028959,1.5371964,1.0829206,1.6124321,0.8676652,1.3762233
4402,1.3065726,1.4570158,1.0953797,1.4581659,1.1717747,1.2731427
4403,1.6504011,1.1424146,1.3493724,1.2852705,1.6858083,1.368145
4404,1.3730856,0.8725877,1.4690583,1.113449,1.3528695,0.7169695
4405,1.1980807,1.6857212,1.1512828,1.6674001,1.0642604,1.5356865
4406,1.4718875,1.2676352,1.309903,1.4868828,1.7120233,1.1198158
4407,1.4192169,1.4928341,1.624264,1.3911747,1.4466603,1.1047813
4408,1.5633762,1.008466,1.7459491,1.1043702,1.3723614,1.1161183
4409,1.3825378,1.7904153,1.519262,1.4708227,1.3821084,1.6892052
4410,1.5801699,1.5607951,1.4850694,1.784938,1.6413859,1.6466103
4411,1.8419658,1.5387154,1.4975632,1.2133995,1.8215897,1.5694935
4412,1.4986017,1.7445142,1.6004463,1.8550411,1.323391,1.6241795
4413,1.3095955,1.819052,1.2871323,1.6888267,1.351989,1.6682049
4414,1.0642391,1.5917652,1.112925,1.5037909,0.86997074,1.517738
4415,0.66161454,1.6791598,0.7120864,1.2811241,0.66834843,1.6582376
4416,1.616678,1.1094294,1.7001752,1.202413,1.5158049,1.1603674
4417,0.9989582,1.5540898,1.0369812,1.6029692,0.75100285,1.5368689
4418,1.1304832,1.7874801,1.0560861,1.7268163,0.7287305,1.8027763
4419,1.6691222,1.5243648,1.580653,1.5737076,1.7954541,1.6390383
4420,0.74860245,1.815523,0.9009059,1.8070048,0.50987846,1.8836164
4421,1.8497761,1.5849302,1.636955,1.2899401,1.8852425,1.5683341
4422,1.5866736,1.4962356,1.4678082,1.6072735,1.4048413,1.1996354
4423,1.8682998,1.3155054,1.7799543,0.9470439,1.8042542,1.1319199
4424,0.9234228,1.2691307,0.957442,1.3997948,0.9699625,1.0240395
4425,1.447896,1.5358576,1.317392,1.7856568,1.2700065,1.2183346
4426,1.3223883,0.83071315,1.4603174,1.0742799,1.3781433,0.8714069
4427,1.029322,1.5383412,1.3883847,1.6096208,0.91085494,1.4832052
4428,1.2660499,1.6232817,1.2315323,1.6115136,1.3438841,1.5112728
4429,1.6971209,1.2240107,1.5877064,1.3187817,1.592238,0.9817698
4430,1.1230787,1.7552387,1.1757599,1.7178996,0.8922743,1.6852764
4431,1.1737188,1.5843062,1.2574532,1.5965778,1.0825899,1.5513132
4432,1.3084992,1.4872158,1.2614387,1.7762891,1.3297247,1.1303927
4433,1.4571813,1.7438463,1.3198519,1.6515287,1.486036,1.5203669
4434,1.0559001,1.5740145,1.0755662,1.3957678,0.90466726,1.401645
4435,0.98707336,1.2371393,1.0815648,1.1289632,0.8197497,0.94456875
4436,1.5895119,1.0631464,1.5045917,1.288859,1.5298983,1.2164989
4437,1.5542793,1.2670242,1.6106384,1.0993662,1.358141,1.1609747
4438,1.6012763,1.01839,1.5860517,1.2092016,1.2843347,1.1813009
4439,1.811104,1.0808953,1.6725118,1.1782776,1.8215504,0.89308494
4440,1.7916555,1.1631272,1.7740699,1.1723433,1.6839175,1.1900606
4441,1.7305796,1.0906595,1.6076268,1.1048338,1.7908237,0.7627633
4442,1.0341616,1.2204012,1.2651396,1.4278611,1.0624174,1.1764108
4443,1.7238739,1.5757921,1.7114023,1.2893572,1.7196827,1.4883314
4444,1.2891047,1.6001666,0.9305729,1.4687334,1.1432743,1.4390273
4445,1.66036,0.724648,1.6105776,1.0883412,1.4353789,0.7957768
4446,1.7535453,1.0226841,1.6550653,1.2816577,1.7732556,0.9489768
4447,1.0364087,1.1868157,0.9579592,1.2369146,1.0404574,1.1179636
4448,1.1944586,1.6467295,1.1281977,1.5499599,1.0105871,1.5644698
4449,1.3317683,1.3095883,1.2400038,1.1844692,1.0790825,1.1408627
4450,1.122257,1.8149711,1.0812843,1.68448,0.89751744,1.7902082
4451,0.88269675,1.3355215,1.1326296,1.1495916,0.69909155,1.1177553
4452,1.7461433,1.2287885,1.5186024,1.400542,1.7178236,1.2776333
4453,1.651144,1.111336,1.6894386,1.1556096,1.7223388,0.732794
4454,1.0058881,1.7871746,1.2377999,1.6751343,0.9378145,1.7607763
4455,1.5081098,1.339215,1.2739248,1.4024646,1.3932819,1.3671107
4456,1.5945082,1.2491598,1.5043211,1.1695433,1.4792972,1.3762159
4457,1.3295687,1.2068156,1.2051569,1.3311906,1.2006981,0.9197215
4458,1.7005774,1.1101943,1.7006556,1.2396884,1.6857772,1.0121753
4459,1.0561993,1.5583657,1.5231644,1.4429439,1.2256317,1.6186376
4460,0.8581905,1.4329005,0.88638544,1.125583,0.7945455,1.0484343
4461,0.36424595,1.8211415,0.65114933,1.8531493,0.28455925,1.8685832
4462,1.843246,0.81348825,1.7960589,1.1240733,1.8640388,0.74881077
4463,1.602204,1.0519395,1.6423643,1.1277211,1.411051,1.0972092
4464,1.018949,0.9374621,1.380581,1.1838648,0.8716225,0.78007686
4465,1.626948,1.1332988,1.4519032,1.5666128,1.5567607,1.0988725
4466,0.9385119,1.2458861,1.2115704,1.2530639,1.0069526,0.70031387
4467,0.8745813,1.7592888,1.0919106,1.7636195,0.5858703,1.6691929
4468,1.5047983,1.6525313,1.3286257,1.6347383,1.6285424,1.495256
4469,1.2286541,1.4371713,1.1664453,1.2884033,1.3279593,1.3898432
4470,1.2283893,1.4547606,1.3499465,1.3965375,1.4113028,1.2391882
4471,1.1437647,1.8177911,1.1431361,1.6952863,0.9672792,1.8444252
4472,1.6659883,1.150332,1.6584249,1.0806136,1.6251523,1.2465657
4473,1.151404,1.6277189,1.6463912,1.0848225,1.0710725,1.4122832
4474,1.0914568,1.3194593,1.3016083,1.2900834,1.0873597,1.1320074
4475,1.7165263,1.0683872,1.5697088,1.1983023,1.753679,1.0071244
4476,1.4721897,1.1975759,1.3452053,1.2117131,1.3288901,1.2334232
4477,1.588632,1.0506296,1.5281754,1.3066056,1.4306526,1.0173279
4478,1.8167709,1.332206,1.6491544,1.3240237,1.7936571,1.290751
4479,1.0422848,1.2159867,1.4499418,1.4853489,0.9384148,1.1343427
4480,1.2966931,1.7116337,1.2916408,1.753506,1.2103,1.763561
4481,1.7318165,0.8898599,1.5513531,1.0605906,1.7967737,0.8407631
4482,1.6881062,1.3414106,1.6660864,1.6256006,1.6467878,1.5569997
4483,1.3952882,1.7227737,1.2686032,1.4527225,1.2944949,1.6318288
4484,0.61538386,1.1893637,0.9588742,1.0205437,0.61217546,1.1490577
4485,1.8242263,0.6849407,1.5179332,0.16841929,1.7795497,0.7602628
4486,1.141037,1.485426,1.2221318,1.652941,1.1538495,1.657947
4487,1.255597,1.5135665,1.475744,1.36497,0.8728247,1.5015078
4488,1.3310384,1.4363449,1.3505796,1.5496681,0.96205485,1.4478835
4489,1.7485117,0.91962874,1.6905276,1.1352618,1.7502139,0.8113487
4490,1.7350018,1.4692568,1.8193221,1.4539943,1.6007617,1.5446283
4491,1.6927456,1.1883503,1.401026,1.2070788,1.5238013,1.0270009
4492,1.7521284,0.99027425,1.6314273,1.1209192,1.7589991,0.9236672
4493,1.1963979,0.88417464,1.3462157,1.0195093,1.3230128,1.0328827
4494,1.2215241,1.6491325,1.1282605,1.7003547,1.272656,1.5112209
4495,1.566782,0.84859574,1.652233,0.9712101,1.1994311,0.92443883
4496,1.0711666,1.6624457,1.0423455,1.6619848,0.93830335,1.693739
4497,1.1496633,1.714773,1.0916777,1.5668999,1.081569,1.6214371
4498,0.92582333,1.2138219,0.88216454,1.3053005,0.87146276,1.1428978
4499,1.6950512,1.0038985,1.7282273,1.161574,1.6152399,0.69538546
4500,1.8387194,1.0269086,1.5981747,1.0440665,1.8239849,0.8900169
4501,1.4216708,1.7658418,1.0480582,1.5782802,1.3058134,1.6367421
4502,1.6996615,1.0964905,1.6655416,1.157254,1.6561756,0.8521636
4503,1.421068,1.3886024,0.8084561,1.4790182,1.0597088,1.257727
4504,1.6024233,1.1219215,1.7153273,1.2143099,1.5756818,1.066355
4505,1.0888222,1.3950679,1.1830137,1.4003927,0.8237818,1.1998588
4506,1.0523422,1.2499664,1.053569,1.1384562,0.88414663,1.0735252
4507,0.94421804,1.8062807,1.2289107,1.857919,0.85180396,1.7853745
4508,0.9111048,1.702853,0.9772574,1.6430161,1.0826935,1.7904763
4509,0.76986265,1.8114408,1.2458267,1.5911322,0.8104342,1.7435745
4510,1.6912258,1.0878885,1.562297,1.0712055,1.6594692,1.1736856
4511,1.7454545,1.5116886,1.4327573,1.2821691,1.8544381,1.1774387
4512,1.0855014,1.4734404,1.1529518,1.4452033,1.0340078,1.6224911
4513,1.1137744,1.422138,1.1270446,1.3089173,0.97081506,1.4371219
4514,1.7225118,1.2283893,1.6158458,1.3499465,1.6855124,1.4113028
4515,1.0087554,1.794139,0.9807948,1.7819835,1.130546,1.596653
4516,1.1639607,1.495093,1.2810895,1.6416839,1.11605,1.2068646
4517,0.8506752,1.679379,1.0676701,1.6878723,0.84819716,1.6554359
4518,1.7267418,1.223678,1.5413263,1.2292109,1.5687729,1.1218641
4519,1.3893884,0.945161,1.3241303,1.0284265,1.3363559,0.9358433
4520,1.7130146,1.1508106,1.6511631,1.1545753,1.5966418,0.9098818
4521,1.5679128,1.7043786,1.6606048,1.3951206,1.5854001,1.5536124
4522,1.2833617,1.7856195,1.0571374,1.8347858,1.2022074,1.7767287
4523,1.1547815,1.6096587,1.1945837,1.5051137,1.1415042,1.4672489
4524,1.2510074,1.7508067,1.2400057,1.7466795,1.1010951,1.7709156
4525,1.372397,0.9028959,1.586364,1.0829206,1.0562265,0.8676652
4526,1.7626717,1.4143454,1.6585839,1.2634171,1.6475315,1.5055306
4527,1.794139,1.608906,1.7819835,1.3835363,1.596653,1.4789544
4528,1.7238283,1.5700686,1.8594105,1.7621683,1.7225507,1.5110818
4529,1.5059739,1.2472944,1.4568737,1.3419491,1.418328,1.2434372
4530,1.736719,1.3841796,1.4593421,1.5337195,1.6281588,1.1656281
4531,1.2141819,0.9196838,1.4695038,1.2892201,1.0290645,0.8849986
4532,0.9053887,1.3594773,1.0785984,1.2846353,0.6700118,1.359759
4533,0.8813542,1.2006818,1.036938,1.4206041,0.75660884,0.9325312
4534,0.9237189,1.7658641,1.0454565,1.6554987,0.9047562,1.7985437
4535,1.6584668,1.3397489,1.4245102,1.5265691,1.5276849,1.2218906
4536,1.4001836,1.1603036,1.7295954,1.218751,1.0874714,1.0181592
4537,1.7245318,1.3657069,1.7644557,1.2076703,1.6301103,0.9417952
4538,1.6271679,1.0946417,1.5188491,1.195303,1.578396,1.1136922
4539,1.1568377,1.6649675,1.2613937,1.6562142,1.2607789,1.6458136
4540,1.1409355,1.5243022,1.2037263,1.5774732,1.2189827,1.4142561
4541,1.2312267,1.4599918,1.6062402,1.2994578,1.0789531,1.4325564
4542,1.7329814,1.240597,1.8641729,1.1677659,1.630919,1.0305777
4543,1.2092241,0.91962874,1.2909969,1.1352618,0.9936899,0.8113487
4544,0.8389501,1.795865,1.0257325,1.7478024,0.8942596,1.7433764
4545,1.6328813,1.1180098,1.7834749,0.73344356,1.7694584,0.7725745
4546,1.4039532,0.7151341,1.5348792,0.88487023,1.5069891,0.7111286
4547,1.4856074,1.4069741,1.5566094,1.3311187,1.2797209,1.4511721
4548,1.3025273,1.8581758,1.2223303,1.803375,1.290281,1.8554281
4549,1.8082093,1.2742176,1.5699457,1.1606945,1.6759043,1.3221765
4550,0.98584473,1.4681035,1.1422879,1.5893893,0.78881514,1.5651598
4551,0.61280495,1.3081216,0.8866314,1.3823041,0.8592668,1.1798322
4552,1.3905865,1.138635,1.3872641,1.260902,1.0248299,1.1972085
4553,1.5207705,1.1780322,1.4073855,1.1771488,1.1261094,1.1400671
4554,1.674448,1.1221552,1.6815139,1.1792953,1.5387213,0.8987717
4555,1.619539,1.1695422,1.4491539,1.2856506,1.558593,1.1219013
4556,1.6967989,1.0876788,1.684483,1.2367077,1.7675956,1.0891095
4557,1.3604865,0.9378746,1.4540858,1.0600986,1.2923294,0.68060845
4558,0.91594285,1.8134017,0.9750751,1.8043388,0.8463093,1.8375916
4559,1.8171825,1.0024359,1.8618364,1.0530188,1.879962,0.8685761
4560,1.8168043,0.6941778,1.7269626,0.8846454,1.7503395,0.6711519
4561,0.9896635,1.4316676,1.1969047,1.5768287,1.0982447,1.3629454
4562,1.706497,1.1238654,1.7128317,1.2001584,1.7888296,0.96551055
4563,1.0626769,1.4002774,1.1736807,1.3916317,0.9083496,1.3274275
4564,1.4885646,0.98667043,1.6508869,1.4658015,1.3150262,1.0890468
4565,1.0966216,1.616355,1.3409103,1.6621008,1.2214904,1.3893793
4566,1.5234922,1.2876832,1.6185927,1.3268621,1.5014609,1.393558
4567,1.5283796,1.0369136,1.3563746,0.9913894,1.2778972,0.96824706
4568,1.7686852,1.6427728,1.6765541,1.6516073,1.7030804,1.6971556
4569,1.5686425,1.0700331,1.6805279,1.1476136,1.5992821,1.1054454
4570,1.1369748,1.5562161,1.2988117,1.696137,1.225319,1.5822437
4571,1.0274602,1.6507092,1.122342,1.3467629,1.0901196,1.5747709
4572,1.6436292,1.062461,1.6026393,1.0612786,1.4804895,1.0997446
4573,1.5446999,0.781889,1.3508384,0.9458457,1.4006957,0.8576348
4574,1.3516066,1.0485868,1.3628726,0.85683304,1.2679664,1.0427374
4575,1.6309199,1.0006362,1.4994317,1.2435185,1.59488,0.96292543
4576,1.1807642,1.60049,1.3538531,1.6684002,1.0596555,1.4544884
4577,0.978351,1.3881929,1.0731776,1.5289328,0.7320841,1.0604727
4578,1.2983869,1.803606,1.2350718,1.7662163,1.07228,1.7723095
4579,1.4209414,1.502013,1.2995862,1.5362201,1.1953294,1.3101474
4580,0.9422772,1.1894758,1.1485287,1.5436507,0.7393642,1.1186671
4581,1.175765,1.7070292,1.1762832,1.7170321,1.0665087,1.4313197
4582,1.5423994,1.2095189,1.4506899,1.330521,1.4104564,0.9364946
4583,1.2202314,1.5809876,1.0951568,1.4941778,0.9637669,1.4156357
4584,1.5095518,1.4224408,1.5160545,1.4036633,1.2927306,1.4860466
4585,1.5809516,0.94757235,1.6390789,0.9557024,1.5333298,1.0560029
4586,1.7531638,1.5492238,1.7430003,1.7456961,1.7168635,1.4853706
4587,1.0583484,1.6845169,1.1207434,1.653981,0.9233016,1.7487978
4588,1.7036588,1.141037,1.6106716,1.2221318,1.6479794,1.1538495
4589,1.8692602,1.1848967,1.7235672,1.1208069,1.861268,1.0683645
4590,1.5633693,1.2903169,1.5372136,1.2561646,1.3377718,1.3225816
4591,1.7939922,0.99792534,1.7797554,1.0478343,1.8687809,0.94468826
4592,1.819052,0.95039004,1.6888267,1.1488514,1.6682049,0.8884066
